,work_id,title_cc,author_cc,year,word_count,not_before,not_after,is_earlymodern,title_lem,author_dates,author_lem,author_viaf,author_viaf_id,edition,editor,publisher,pub_place,pub_date,series_title,series_id,source,prelemmatized,notes,author_wd
1676,11658,Miracula S. Stephani,Gerardus Itherius ,,22114,,,False,Miracula S. Stephani,,Gerardus Itherius,34810556,34810556,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",GerIth.MiSSt,Patrologia Latina,True,,
1677,11659,Revelatio de depositione Willelmi de Trahinaco,Gerardus Itherius ,,1038,,,False,Revelatio de depositione Willelmi de Trahinaco,,Gerardus Itherius,34810556,34810556,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",GerIth.ReDeDeW,Patrologia Latina,True,,
1678,11660,Vita S. Stephani,Gerardus Itherius ,,30916,,,False,Vita S. Stephani,,Gerardus Itherius,34810556,34810556,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",GerIth.ViSSt4,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
1679,11661,Itinerarium fratrum Grandimontensium,Guillelmus Dandina,fl. 1157,8792,1157.0,1157.0,False,Itinerarium fratrum Grandimontensium,fl. 1157,Guillelmus Dandina,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",GuiDan.ItFrGr,Patrologia Latina,True,,
1680,11662,Vita Hugonis de Lacerta S. Stephani,Guillelmus Dandina,fl. 1157,50049,1157.0,1157.0,False,Vita Hugonis de Lacerta S. Stephani,fl. 1157,Guillelmus Dandina,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",GuiDan.ViHuDeL,Patrologia Latina,True,,
1681,11663,De diversitate fortunae et philosophiae consolatione,Henricus Septimellensis1191-1193 ,1191-1193,13306,1191.0,1193.0,False,De diversitate fortunae et philosophiae consolatione,1191-1193,Henricus Septimellensis,261873309,261873309,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",HenSep.DeDiFoE,Patrologia Latina,True,,
1682,11664,De peregrinante civitate Dei,Henricus de Castro Marsiaco ,,126336,,,False,De peregrinante civitate Dei,,Henricus de Castro Marsiaco,24991122,24991122,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",HeDeCaM.DePeCiD,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],Q540511
1683,11665,Epistolae,Henricus de Castro Marsiaco ,,24512,,,False,Epistolae,,Henricus de Castro Marsiaco,24991122,24991122,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",HeDeCaM.Episto333,Patrologia Latina,True,,Q540511
1684,11666,Gesta episcoporum et abbatum Virdunensium,Laurentius de Leodio-c.1144 ,-c.1144,45172,1144.0,1144.0,False,Gesta episcoporum et abbatum Virdunensium,-c.1144,Laurentius de Leodio,47119152,47119152,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",LaDeLe.GeEpEtA,Patrologia Latina,True,,
1685,11667,Epistolae,Petrus Bernardus ,,8714,,,False,Epistolae,,Petrus Bernardus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",PetBer.Episto334,Patrologia Latina,True,,
1686,11668,Commentatio in IX antiphonas ante-natalias,Reinerus S. Laurentii Leodiensis,1110-1182,9144,1110.0,1182.0,False,Commentatio in IX antiphonas ante-natalias,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.CoInIxA,Patrologia Latina,True,,
1687,11669,De adventu reliquiarum S. Laurentii martyris,Reinerus S. Laurentii Leodiensis,1110-1182,4356,1110.0,1182.0,False,De adventu reliquiarum S. Laurentii martyris,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.DeAdReS,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
1688,11670,De casu fulminis super ecclesiam monasterii sui,Reinerus S. Laurentii Leodiensis,1110-1182,7483,1110.0,1182.0,False,De casu fulminis super ecclesiam monasterii sui,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.DeCaFuS,Patrologia Latina,True,,
1689,11671,De claris scriptoribus monasterii sui,Reinerus S. Laurentii Leodiensis,1110-1182,26280,1110.0,1182.0,False,De claris scriptoribus monasterii sui,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.DeClScM,Patrologia Latina,True,,
1690,11672,De conflictu duorum ducum et animarum,Reinerus S. Laurentii Leodiensis,1110-1182,6198,1110.0,1182.0,False,De conflictu duorum ducum et animarum,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.DeCoDuD,Patrologia Latina,True,,
1691,11673,De dedicatione ecclesiae S. Laurentii,Reinerus S. Laurentii Leodiensis,1110-1182,5433,1110.0,1182.0,False,De dedicatione ecclesiae S. Laurentii,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.DeDeEcS2,Patrologia Latina,True,,
1692,11674,De incendio ecclesiae S. Lamberti,Reinerus S. Laurentii Leodiensis,1110-1182,900,1110.0,1182.0,False,De incendio ecclesiae S. Lamberti,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.DeInEcS,Patrologia Latina,True,,
1693,11675,De projectu mortis,Reinerus S. Laurentii Leodiensis,1110-1182,17069,1110.0,1182.0,False,De projectu mortis,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.DePrMo2,Patrologia Latina,True,,
1694,11676,Flos eremi seu Vita S. Tiebaldi,Reinerus S. Laurentii Leodiensis,1110-1182,9212,1110.0,1182.0,False,Flos eremi seu Vita S. Tiebaldi,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.FlErSeV,Patrologia Latina,True,,
1695,11677,Lacrymae,Reinerus S. Laurentii Leodiensis,1110-1182,31707,1110.0,1182.0,False,Lacrymae,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.Lacrym,Patrologia Latina,True,,
1696,11678,Palmarium virginale seu Vita et passio S. Mariae Cappadocis,Reinerus S. Laurentii Leodiensis,1110-1182,8376,1110.0,1182.0,False,Palmarium virginale seu Vita et passio S. Mariae Cappadocis,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.PaViSeV,Patrologia Latina,True,,
1697,11679,Speculum poinitentiale seu Vita S. Pelagiae,Reinerus S. Laurentii Leodiensis,1110-1182,9053,1110.0,1182.0,False,Speculum poinitentiale seu Vita S. Pelagiae,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.SpPoSeV,Patrologia Latina,True,,
1698,11680,Triumphale Bulonicum,Reinerus S. Laurentii Leodiensis,1110-1182,17171,1110.0,1182.0,False,Triumphale Bulonicum,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.TriBul,Patrologia Latina,True,,
1699,11681,Vita Euracli Leodiensis,Reinerus S. Laurentii Leodiensis,1110-1182,7868,1110.0,1182.0,False,Vita Euracli Leodiensis,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.ViEuLe,Patrologia Latina,True,,
1700,11682,Vita Reginardi Leodiensis,Reinerus S. Laurentii Leodiensis,1110-1182,14178,1110.0,1182.0,False,Vita Reginardi Leodiensis,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.ViReLe,Patrologia Latina,True,,
1701,11683,Vita S. Wolbodonis,Reinerus S. Laurentii Leodiensis,1110-1182,16216,1110.0,1182.0,False,Vita S. Wolbodonis,1110-1182,Reinerus S. Laurentii Leodiensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",ReSLaLe.ViSWo2,Patrologia Latina,True,,
1702,11684,Epistola ad Clementem III,Richardus I Angliae ,,812,,,False,Epistola ad Clementem III,,Richardus I Angliae,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",RiIAn.EpAdClI,Patrologia Latina,True,,
1703,11685,Concordia,Senatus populusque Romani ,,2082,,,False,Concordia,,Senatus populusque Romani,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",SePoRo.Concor2,Patrologia Latina,True,,
1704,11686,Dicta et facta S. Stephani,Stephanus de Liaciano ,,9808,,,False,Dicta et facta S. Stephani,,Stephanus de Liaciano,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",StDeLi.DiEtFaS,Patrologia Latina,True,,
1705,11687,Liber sententiarum,Stephanus de Mureto ,,74493,,,False,Liber sententiarum,,Stephanus de Mureto,71800090,71800090,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",StDeMu.LibSen2,Patrologia Latina,True,,
1706,11688,Regula,Stephanus de Mureto ,,27126,,,False,Regula,,Stephanus de Mureto,71800090,71800090,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 204",StDeMu.Regula5,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
1707,11689,Epistola de Filio hominis,Alexander Gemmeticensis ,,2542,,,False,Epistola de Filio hominis,,Alexander Gemmeticensis,64398175,64398175,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",AleGem.EpDeFiH,Patrologia Latina,True,,
1708,11690,Sermones,Garnerius Lingonensis1187-1198 ,1187-1198,225288,1187.0,1198.0,False,Sermones,1187-1198,Garnerius Lingonensis,36637673,36637673,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",GarLin.Sermon49,Patrologia Latina,True,,
1709,11691,Epistolae,Gaufridus S. Barbarae in Neustria,fl. 1175,45552,1175.0,1175.0,False,Epistolae,fl. 1175,Gaufridus S. Barbarae in Neustria,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",GaSBaIn.Episto336,Patrologia Latina,True,,
1710,11692,Epistola ad Fredericum Imperatorem,Geraldus Cadurcensis ,,1180,,,False,Epistola ad Fredericum Imperatorem,,Geraldus Cadurcensis,232422756,232422756,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",GerCad.EpAdFrI2,Patrologia Latina,True,,
1711,11693,Carmina varia,Matthaeus Vindocinensis1175-1200 ,1175-1200,5086,1175.0,1200.0,False,Carmina varia,1175-1200,Matthaeus Vindocinensis,62342032,62342032,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",MatVin.CarVar5,Patrologia Latina,True,,
1712,11694,Paraphrasis metrica in librum Tobiae,Matthaeus Vindocinensis1175-1200 ,1175-1200,42467,1175.0,1200.0,False,Paraphrasis metrica in librum Tobiae,1175-1200,Matthaeus Vindocinensis,62342032,62342032,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",MatVin.PaMeInL,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
1713,11695,Epistolae et diplomata,Mauricius de Sulliaco ,,6172,,,False,Epistolae et diplomata,,Mauricius de Sulliaco,88627694,88627694,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",MaDeSu.EpEtDi20,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
1714,11696,Statuta synodalia,Odo Tullensis1196-1198 ,1196-1198,1844,1196.0,1198.0,False,Statuta synodalia,1196-1198,Odo Tullensis,47119255,47119255,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",OdoTul.StaSyn,Patrologia Latina,True,,
1715,11697,Verbum abbreviatum cap. 66-80 textus alter,Petrus Cantor-1197 ,-1197,43564,1197.0,1197.0,False,Verbum abbreviatum cap. 66-80 textus alter,-1197,Petrus Cantor,89860148,89860148,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",PetCan.VeAbCa6,Patrologia Latina,True,,
1716,11698,Verbum abbreviatum,Petrus Cantor-1197 ,-1197,688350,1197.0,1197.0,False,Verbum abbreviatum,-1197,Petrus Cantor,89860148,89860148,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",PetCan.VerAbb,Patrologia Latina,True,,
1717,11699,Epistola ad Petrum Cantorem,Willelmus Rhemensis,fl. 1196,622,1196.0,1196.0,False,Epistola ad Petrum Cantorem,fl. 1196,Willelmus Rhemensis,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 205",WilRhe.EpAdPeC,Patrologia Latina,True,,
1718,117,Ad Demetrianum,Cyprianus Carthaginensis-258 ,-258,9836,258.0,258.0,False,Ad Demetrianum,-258,Cyprianus Carthaginensis,100179090,100179090,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1844,"Patrologia Latina, vol. 4",CypCar.AdDem,Patrologia Latina,True,,
1719,11700,Epistolae ad Coelestinum III,Auctores varii ,,14092,,,False,Epistolae ad Coelestinum III,,Auctores varii,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 206",AucVar.EpAdCoI,Patrologia Latina,True,,
1720,11701,Decreta,Coelestinus IIIc.1106–1198 ,c.1106–1198,11703,1106.0,1198.0,False,Decreta,c.1106–1198,Coelestinus III,193550312,193550312,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 206",CoeIii.Decret17,Patrologia Latina,True,['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs'],
1721,11702,Epistolae et privilegia,Coelestinus IIIc.1106–1198 ,c.1106–1198,393876,1106.0,1198.0,False,Epistolae et privilegia,c.1106–1198,Coelestinus III,193550312,193550312,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 206",CoeIii.EpEtPr38,Patrologia Latina,True,"['XML corrections by Jan Ctibor in 2023: isolated heads moved to corresponding divs', 'XML corrections by Jan Ctibor in 2023: structure of divs corrected', 'XML corrections by Jan Ctibor in 2023: NB: many problematic lists to bew revised!']",
1722,11703,Commentaria in Cantica canticorum,Thomas Cisterciensis; Joannes Algrinus-1237 ,-1237,806106,1237.0,1237.0,False,Commentaria in Cantica canticorum,-1237,Thomas Cisterciensis; Joannes Algrinus,,,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 206",ThCiJoA.CoInCaC11,Patrologia Latina,True,,
1723,11704,Instructio fidei Catholicae,Alexander IIIc.1103–1181 ,c.1103–1181,5454,1103.0,1181.0,False,Instructio fidei Catholicae,c.1103–1181,Alexander III,88956811,88956811,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",AleIii.InFiCa,Patrologia Latina,True,,
1724,11705,Canon episcopalis sive De institutione episcopi,Petrus Blesensis,1135-1212,10746,1135.0,1212.0,False,Canon episcopalis sive De institutione episcopi,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.CaEpSiD,Patrologia Latina,True,,
1725,11706,Compendium in Job,Petrus Blesensis,1135-1212,31607,1135.0,1212.0,False,Compendium in Job,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.CoInJo10,Patrologia Latina,True,,
1726,11707,Contra perfidiam Judaeorum,Petrus Blesensis,1135-1212,50393,1135.0,1212.0,False,Contra perfidiam Judaeorum,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.CoPeJu,Patrologia Latina,True,,
1727,11708,De Hierosolymitana peregrinatione,Petrus Blesensis,1135-1212,8652,1135.0,1212.0,False,De Hierosolymitana peregrinatione,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.DeHiPe,Patrologia Latina,True,,
1728,11709,De XII utilitatibus tribulationis,Petrus Blesensis,1135-1212,13540,1135.0,1212.0,False,De XII utilitatibus tribulationis,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.DeXiUtT,Patrologia Latina,True,,
1729,11710,De amicitia Christiana et de charitate Dei et proximi,Petrus Blesensis,1135-1212,98050,1135.0,1212.0,False,De amicitia Christiana et de charitate Dei et proximi,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.DeAmChE,Patrologia Latina,True,,
1730,11711,De confessione sacramentali,Petrus Blesensis,1135-1212,10840,1135.0,1212.0,False,De confessione sacramentali,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.DeCoSa,Patrologia Latina,True,,
1731,11712,De conversione S. Pauli,Petrus Blesensis,1135-1212,3204,1135.0,1212.0,False,De conversione S. Pauli,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.DeCoSPa,Patrologia Latina,True,,
1732,11713,De divisione et scriptoribus sacrorum librorum,Petrus Blesensis,1135-1212,4024,1135.0,1212.0,False,De divisione et scriptoribus sacrorum librorum,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.DeDiEtS,Patrologia Latina,True,,
1733,11714,"Patrologia Latina, vol. 207",Petrus Blesensis,1135-1212,3588,1135.0,1212.0,False,De poenitentia a sacerdote injugenda,1135-1212,Petrus Blesensis,24572572,24572572,"early modern edition, no apparatus",Jacques-Paul Migne,J. P. Migne,Parisiis,1855,"Patrologia Latina, vol. 207",PetBle.DePoASa,,True,,
